date,county_fips,county_name,param,arithmetic_mean,observation_count,units_of_measure,site_num
2024-08-04,36005,bronx,no2,14.033333,24,Parts per billion,0110
2024-08-05,36005,bronx,no2,16.491667,24,Parts per billion,0110
2024-08-06,36005,bronx,no2,12.175,24,Parts per billion,0110
2024-08-07,36005,bronx,no2,8.121053,19,Parts per billion,0110
2024-08-08,36005,bronx,no2,9.041667,24,Parts per billion,0110
2024-08-09,36005,bronx,no2,6.370833,24,Parts per billion,0110
2024-08-10,36005,bronx,no2,5.4875,24,Parts per billion,0110
2024-08-11,36005,bronx,no2,6.941667,24,Parts per billion,0110
2024-08-12,36005,bronx,no2,7.9,22,Parts per billion,0110
2024-08-13,36005,bronx,no2,7.883333,24,Parts per billion,0110
2024-08-14,36005,bronx,no2,9.55,24,Parts per billion,0110
2024-08-15,36005,bronx,no2,10.079167,24,Parts per billion,0110
2024-08-16,36005,bronx,no2,11.716667,24,Parts per billion,0110
2024-08-17,36005,bronx,no2,9.520833,24,Parts per billion,0110
2024-08-18,36005,bronx,no2,8.6375,24,Parts per billion,0110
2024-08-19,36005,bronx,no2,9.420833,24,Parts per billion,0110
2024-08-20,36005,bronx,no2,4.836364,22,Parts per billion,0110
2024-08-21,36005,bronx,no2,5.4375,24,Parts per billion,0110
2024-08-22,36005,bronx,no2,9.889474,19,Parts per billion,0110
2024-08-23,36005,bronx,no2,12.541667,24,Parts per billion,0110
2024-08-24,36005,bronx,no2,15.466667,24,Parts per billion,0110
2024-08-25,36005,bronx,no2,12.995833,24,Parts per billion,0110
2024-08-26,36005,bronx,no2,13.740909,22,Parts per billion,0110
2024-08-27,36005,bronx,no2,14.054167,24,Parts per billion,0110
2024-08-28,36005,bronx,no2,12.095833,24,Parts per billion,0110
2024-08-29,36005,bronx,no2,6.65,24,Parts per billion,0110
2024-08-30,36005,bronx,no2,7.979167,24,Parts per billion,0110
2024-08-31,36005,bronx,no2,7.695833,24,Parts per billion,0110
2024-09-01,36005,bronx,no2,13.320833,24,Parts per billion,0110
2024-09-02,36005,bronx,no2,3.6,24,Parts per billion,0110
2024-09-03,36005,bronx,no2,8.470833,24,Parts per billion,0110
2024-09-04,36005,bronx,no2,15.933333,24,Parts per billion,0110
2024-09-05,36005,bronx,no2,16.63,20,Parts per billion,0110
2024-09-06,36005,bronx,no2,10.141667,24,Parts per billion,0110
2024-09-07,36005,bronx,no2,8.583333,24,Parts per billion,0110
2024-09-08,36005,bronx,no2,5.020833,24,Parts per billion,0110
2024-09-09,36005,bronx,no2,11.183333,24,Parts per billion,0110
2024-09-10,36005,bronx,no2,11.020833,24,Parts per billion,0110
2024-09-11,36005,bronx,no2,15.895455,22,Parts per billion,0110
2024-09-12,36005,bronx,no2,19.279167,24,Parts per billion,0110
2024-09-13,36005,bronx,no2,21.6375,24,Parts per billion,0110
2024-09-14,36005,bronx,no2,16.608333,24,Parts per billion,0110
2024-09-15,36005,bronx,no2,7.804167,24,Parts per billion,0110
2024-09-16,36005,bronx,no2,10.077778,18,Parts per billion,0110
2024-09-17,36005,bronx,no2,9.715,20,Parts per billion,0110
2024-09-18,36005,bronx,no2,10.816667,24,Parts per billion,0110
2024-09-19,36005,bronx,no2,9.5875,24,Parts per billion,0110
2024-09-20,36005,bronx,no2,7.054167,24,Parts per billion,0110
2024-09-21,36005,bronx,no2,4.766667,24,Parts per billion,0110
2024-09-22,36005,bronx,no2,3.75,24,Parts per billion,0110
2024-09-23,36005,bronx,no2,7.8875,24,Parts per billion,0110
2024-09-24,36005,bronx,no2,8.768182,22,Parts per billion,0110
2024-09-25,36005,bronx,no2,10.633333,24,Parts per billion,0110
2024-09-26,36005,bronx,no2,19.916667,24,Parts per billion,0110
2024-09-27,36005,bronx,no2,12.995833,24,Parts per billion,0110
2024-09-28,36005,bronx,no2,5.245833,24,Parts per billion,0110
2024-09-29,36005,bronx,no2,6.979167,24,Parts per billion,0110
2024-09-30,36005,bronx,no2,12.857143,14,Parts per billion,0110
2024-10-01,36005,bronx,no2,9.641667,24,Parts per billion,0110
2024-10-02,36005,bronx,no2,8.495652,23,Parts per billion,0110
2024-10-03,36005,bronx,no2,17.091667,24,Parts per billion,0110
2024-10-04,36005,bronx,no2,16.795833,24,Parts per billion,0110
2024-10-05,36005,bronx,no2,10.3875,24,Parts per billion,0110
2024-10-06,36005,bronx,no2,6.879167,24,Parts per billion,0110
2024-10-07,36005,bronx,no2,8.927273,22,Parts per billion,0110
2024-10-08,36005,bronx,no2,10.254167,24,Parts per billion,0110
2024-10-09,36005,bronx,no2,10.595833,24,Parts per billion,0110
2024-10-10,36005,bronx,no2,4.8625,24,Parts per billion,0110
2024-10-11,36005,bronx,no2,10.666667,24,Parts per billion,0110
2024-10-12,36005,bronx,no2,9.245833,24,Parts per billion,0110
2024-10-13,36005,bronx,no2,9.5125,24,Parts per billion,0110
2024-10-14,36005,bronx,no2,7.494737,19,Parts per billion,0110
2024-10-15,36005,bronx,no2,8.311111,18,Parts per billion,0110
2024-10-16,36005,bronx,no2,8.8625,24,Parts per billion,0110
2024-10-17,36005,bronx,no2,10.691667,24,Parts per billion,0110
2024-10-18,36005,bronx,no2,15.225,24,Parts per billion,0110
2024-10-19,36005,bronx,no2,24.55,24,Parts per billion,0110
2024-10-20,36005,bronx,no2,24.375,24,Parts per billion,0110
2024-10-21,36005,bronx,no2,39.494444,18,Parts per billion,0110
2024-10-22,36005,bronx,no2,29.210526,19,Parts per billion,0110
2024-10-23,36005,bronx,no2,27.929167,24,Parts per billion,0110
2024-10-24,36005,bronx,no2,10.075,24,Parts per billion,0110
2024-10-25,36005,bronx,no2,16.869565,23,Parts per billion,0110
2024-10-26,36005,bronx,no2,12.125,24,Parts per billion,0110
2024-10-27,36005,bronx,no2,12.6875,24,Parts per billion,0110
2024-10-28,36005,bronx,no2,25.904762,21,Parts per billion,0110
2024-10-29,36005,bronx,no2,19.433333,24,Parts per billion,0110
2024-10-30,36005,bronx,no2,28.795652,23,Parts per billion,0110
2024-10-31,36005,bronx,no2,24.884211,19,Parts per billion,0110
2024-11-01,36005,bronx,no2,10.725,24,Parts per billion,0110
2024-11-02,36005,bronx,no2,6.016667,24,Parts per billion,0110
2024-11-03,36005,bronx,no2,12.341667,24,Parts per billion,0110
2024-11-04,36005,bronx,no2,25.575,24,Parts per billion,0110
2024-11-05,36005,bronx,no2,24.276471,17,Parts per billion,0110
2024-11-06,36005,bronx,no2,15.220833,24,Parts per billion,0110
2024-11-07,36005,bronx,no2,10.266667,18,Parts per billion,0110
2024-11-08,36005,bronx,no2,11.229167,24,Parts per billion,0110
2024-11-09,36005,bronx,no2,9.283333,24,Parts per billion,0110
2024-11-10,36005,bronx,no2,19.054167,24,Parts per billion,0110
2024-11-11,36005,bronx,no2,10.3625,24,Parts per billion,0110
2024-11-12,36005,bronx,no2,6.721053,19,Parts per billion,0110
2024-11-13,36005,bronx,no2,15.168182,22,Parts per billion,0110
2024-11-14,36005,bronx,no2,17.320833,24,Parts per billion,0110
2024-11-15,36005,bronx,no2,17.166667,24,Parts per billion,0110
2024-11-16,36005,bronx,no2,7.3875,24,Parts per billion,0110
2024-11-17,36005,bronx,no2,17.475,24,Parts per billion,0110
2024-11-18,36005,bronx,no2,15.004167,24,Parts per billion,0110
2024-11-19,36005,bronx,no2,17.970833,24,Parts per billion,0110
2024-11-20,36005,bronx,no2,23.6875,24,Parts per billion,0110
2024-11-21,36005,bronx,no2,11.979167,24,Parts per billion,0110
2024-11-22,36005,bronx,no2,13.1625,24,Parts per billion,0110
2024-11-23,36005,bronx,no2,10.066667,24,Parts per billion,0110
2024-11-24,36005,bronx,no2,8.279167,24,Parts per billion,0110
2024-11-25,36005,bronx,no2,20.004167,24,Parts per billion,0110
2024-11-26,36005,bronx,no2,23.610526,19,Parts per billion,0110
2024-11-27,36005,bronx,no2,19.895652,23,Parts per billion,0110
2024-11-28,36005,bronx,no2,19.533333,24,Parts per billion,0110
2024-11-29,36005,bronx,no2,13.258333,24,Parts per billion,0110
2024-11-30,36005,bronx,no2,10.4875,24,Parts per billion,0110
2024-12-01,36005,bronx,no2,13.729167,24,Parts per billion,0110
2024-12-02,36005,bronx,no2,15.147826,23,Parts per billion,0110
2024-12-03,36005,bronx,no2,14.620833,24,Parts per billion,0110
2024-12-04,36005,bronx,no2,23.5,10,Parts per billion,0110
2024-12-05,36005,bronx,no2,11.1,14,Parts per billion,0110
2024-12-06,36005,bronx,no2,12.008333,24,Parts per billion,0110
2024-12-07,36005,bronx,no2,14.033333,24,Parts per billion,0110
2024-12-08,36005,bronx,no2,19.291667,24,Parts per billion,0110
2024-12-09,36005,bronx,no2,28.922222,18,Parts per billion,0110
2024-12-10,36005,bronx,no2,15.716667,24,Parts per billion,0110
2024-12-11,36005,bronx,no2,16.243478,23,Parts per billion,0110
2024-12-12,36005,bronx,no2,11.933333,15,Parts per billion,0110
2024-12-13,36005,bronx,no2,13.745833,24,Parts per billion,0110
2024-12-14,36005,bronx,no2,19.220833,24,Parts per billion,0110
2024-12-15,36005,bronx,no2,22.683333,24,Parts per billion,0110
2024-12-16,36005,bronx,no2,27.573684,19,Parts per billion,0110
2024-12-17,36005,bronx,no2,17.579167,24,Parts per billion,0110
2024-12-18,36005,bronx,no2,22.779167,24,Parts per billion,0110
2024-12-19,36005,bronx,no2,12.391667,24,Parts per billion,0110
2024-12-20,36005,bronx,no2,17.8,24,Parts per billion,0110
2024-12-21,36005,bronx,no2,10.375,24,Parts per billion,0110
2024-12-22,36005,bronx,no2,10.8375,24,Parts per billion,0110
2024-12-23,36005,bronx,no2,31.884211,19,Parts per billion,0110
2024-12-24,36005,bronx,no2,25.3,24,Parts per billion,0110
2024-12-25,36005,bronx,no2,16.591667,24,Parts per billion,0110
2024-12-26,36005,bronx,no2,27.116667,24,Parts per billion,0110
2024-12-27,36005,bronx,no2,39.916667,24,Parts per billion,0110
2024-12-28,36005,bronx,no2,40.15,24,Parts per billion,0110
2024-12-29,36005,bronx,no2,24.641667,24,Parts per billion,0110
2024-12-30,36005,bronx,no2,15.091304,23,Parts per billion,0110
2024-12-31,36005,bronx,no2,18.070833,24,Parts per billion,0110
2024-01-01,36005,bronx,no2,12.270833,24,Parts per billion,0133
2024-01-02,36005,bronx,no2,15.5,24,Parts per billion,0133
2024-01-03,36005,bronx,no2,16.3,22,Parts per billion,0133
2024-01-04,36005,bronx,no2,12.575,24,Parts per billion,0133
2024-01-05,36005,bronx,no2,16.583333,24,Parts per billion,0133
2024-01-06,36005,bronx,no2,19.829167,24,Parts per billion,0133
2024-01-07,36005,bronx,no2,11.8,24,Parts per billion,0133
2024-01-08,36005,bronx,no2,14.941667,24,Parts per billion,0133
2024-01-09,36005,bronx,no2,20.731818,22,Parts per billion,0133
2024-01-10,36005,bronx,no2,10.2125,24,Parts per billion,0133
2024-01-11,36005,bronx,no2,17.391667,24,Parts per billion,0133
2024-01-12,36005,bronx,no2,17.404167,24,Parts per billion,0133
2024-01-13,36005,bronx,no2,8.3875,24,Parts per billion,0133
2024-01-14,36005,bronx,no2,9.7375,24,Parts per billion,0133
2024-01-15,36005,bronx,no2,17.6,24,Parts per billion,0133
2024-01-16,36005,bronx,no2,17.186364,22,Parts per billion,0133
2024-01-17,36005,bronx,no2,14.866667,24,Parts per billion,0133
2024-01-18,36005,bronx,no2,33.020833,24,Parts per billion,0133
2024-01-19,36005,bronx,no2,22.6875,24,Parts per billion,0133
2024-01-20,36005,bronx,no2,7.479167,24,Parts per billion,0133
2024-01-21,36005,bronx,no2,8.329167,24,Parts per billion,0133
2024-01-22,36005,bronx,no2,26.875,24,Parts per billion,0133
2024-01-23,36005,bronx,no2,34.604348,23,Parts per billion,0133
2024-01-24,36005,bronx,no2,27.4375,24,Parts per billion,0133
2024-01-25,36005,bronx,no2,29.99,20,Parts per billion,0133
2024-01-26,36005,bronx,no2,14.2375,24,Parts per billion,0133
2024-01-27,36005,bronx,no2,16.166667,24,Parts per billion,0133
2024-01-28,36005,bronx,no2,10.866667,24,Parts per billion,0133
2024-01-29,36005,bronx,no2,12.408333,24,Parts per billion,0133
2024-01-30,36005,bronx,no2,14.038095,21,Parts per billion,0133
2024-01-31,36005,bronx,no2,20.6,24,Parts per billion,0133
2024-02-01,36005,bronx,no2,28.891667,24,Parts per billion,0133
2024-02-02,36005,bronx,no2,21.329167,24,Parts per billion,0133
2024-02-03,36005,bronx,no2,9.833333,24,Parts per billion,0133
2024-02-04,36005,bronx,no2,13.166667,24,Parts per billion,0133
2024-02-05,36005,bronx,no2,12.541667,24,Parts per billion,0133
2024-02-06,36005,bronx,no2,14.43913,23,Parts per billion,0133
2024-02-07,36005,bronx,no2,22.259091,22,Parts per billion,0133
